식품코드,식품명,데이터구분코드,데이터구분명,식품기원코드,식품기원명,식품대분류코드,식품대분류명,대표식품코드,대표식품명,식품중분류코드,식품중분류명,식품소분류코드,식품소분류명,식품세분류코드,식품세분류명,영양성분함량기준량,에너지(kcal),수분(g),단백질(g),지방(g),회분(g),탄수화물(g),당류(g),식이섬유(g),칼슘(mg),철(mg),인(mg),칼륨(mg),나트륨(mg),비타민 A(μg RAE),레티놀(μg),베타카로틴(μg),티아민(mg),리보플라빈(mg),니아신(mg),비타민 C(mg),비타민 D(μg),콜레스테롤(mg),포화지방산(g),트랜스지방산(g),출처코드,출처명,식품중량,업체명,데이터생성방법코드,데이터생성방법명,데이터생성일자,데이터기준일자,제공기관코드,제공기관명
D202-108000000-0040,치즈빵_화이트치즈볼 (3개입),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,362,,4.76,,,,14.29,,,,,,524,,,,,,,,,,7.62,,3,식품의약품안전처,105g(,파리바게뜨,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-108000000-0041,치즈빵_화이트치즈볼 (4개입),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,364,,5.00,,,,14.29,,,,,,529,,,,,,,,,,7.86,,3,식품의약품안전처,140g(,파리바게뜨,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-108000000-0042,치즈빵_화이트치즈볼 (5개입),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,363,,5.14,,,,14.29,,,,,,526,,,,,,,,,,7.43,,3,식품의약품안전처,175g(,파리바게뜨,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-108000000-0043,치즈빵_후라잉치즈감자볼,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,336,,3.45,,,,6.90,,,,,,328,,,,,,,,,,7.59,,3,식품의약품안전처,58g(o,뚜레쥬르,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-109000000-0001,카스텔라_민트초코 생크림 카스텔라,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02109,카스텔라,0210900,해당없음,021090000,해당없음,00,해당없음,100g,326,,7.20,,,,24.80,,,,,,273,,,,,,,,,,8.80,,3,식품의약품안전처,125g(,이디야,2,수집,2022-07-08,2023-01-05,1471000,식품의약품안전처
D202-109000000-0002,카스텔라_베리베리 카스텔라,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02109,카스텔라,0210900,해당없음,021090000,해당없음,00,해당없음,100g,341,,6.00,,,,6.00,,,,,,320,,,,,,,,,,12.00,,3,식품의약품안전처,100g(,파스쿠찌,2,수집,2022-07-11,2023-01-05,1471000,식품의약품안전처
D202-109000000-0003,카스텔라_부드러운 생크림 카스텔라,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02109,카스텔라,0210900,해당없음,021090000,해당없음,00,해당없음,100g,332,,5.88,,,,21.18,,,,,,114,,,,,,,,,,8.82,,3,식품의약품안전처,170g(,스타벅스,2,수집,2022-06-24,2023-01-05,1471000,식품의약품안전처
D202-108000000-0009,치즈빵_미니크림치즈호두빵,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,328,,9.44,,,,10.00,,,,,,350,,,,,,,,,,7.78,,3,식품의약품안전처,180g(,파리바게뜨,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-108000000-0010,치즈빵_미엘 고르곤졸라,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,285,,2.29,,,,10.29,,,,,,319,,,,,,,,,,4.00,,3,식품의약품안전처,175g(,롤링핀,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-108000000-0011,치즈빵_빙빙크림치즈,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,342,,8.89,,,,5.56,,,,,,418,,,,,,,,,,12.22,,3,식품의약품안전처,90g(o,따삐오,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-108000000-0012,치즈빵_쉑쉑모찌볼 어니언 (1개입),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,409,,8.18,,,,8.18,,,,,,500,,,,,,,,,,4.55,,3,식품의약품안전처,11g(o,파리바게뜨,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-108000000-0013,치즈빵_쉑쉑모찌볼 어니언 (3개입),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,409,,3.03,,,,9.09,,,,,,485,,,,,,,,,,4.85,,3,식품의약품안전처,33g(o,파리바게뜨,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-108000000-0014,치즈빵_쉑쉑모찌볼 어니언 (6개입),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,409,,3.03,,,,7.58,,,,,,485,,,,,,,,,,4.70,,3,식품의약품안전처,66g(o,파리바게뜨,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-108000000-0015,치즈빵_쉑쉑모찌볼 어니언 (9개입),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,414,,7.07,,,,8.08,,,,,,495,,,,,,,,,,4.75,,3,식품의약품안전처,99g(o,파리바게뜨,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-108000000-0016,치즈빵_양파치즈브레드,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,327,,8.54,,,,6.10,,,,,,472,,,,,,,,,,4.07,,3,식품의약품안전처,246g(,파리바게뜨,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-108000000-0017,치즈빵_처음만난크림치즈,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,356,,10.00,,,,12.00,,,,,,485,,,,,,,,,,9.00,,3,식품의약품안전처,149g(,따삐오,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-108000000-0019,치즈빵_치즈 퐁듀,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,316,,4.00,,,,8.00,,,,,,316,,,,,,,,,,8.00,,3,식품의약품안전처,25g(o,롤링핀,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-108000000-0020,치즈빵_치즈감자봉,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,353,,6.32,,,,7.37,,,,,,400,,,,,,,,,,5.26,,3,식품의약품안전처,95g(o,파리바게뜨,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-108000000-0021,치즈빵_치즈듬뿍어니언,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,444,,9.38,,,,6.88,,,,,,353,,,,,,,,,,5.63,,3,식품의약품안전처,160g(,파리바게뜨,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-108000000-0022,치즈빵_치즈방앗간,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,300,,5.45,,,,9.09,,,,,,345,,,,,,,,,,7.82,,3,식품의약품안전처,55g(o,뚜레쥬르,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-108000000-0023,치즈빵_치즈퐁듀,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,263,,11.11,,,,1.48,,,,,,556,,,,,,,,,,3.70,,3,식품의약품안전처,135g(,파리바게뜨,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-108000000-0024,치즈빵_치즈푸가스,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,324,,11.25,,,,2.50,,,,,,390,,,,,,,,,,4.38,,3,식품의약품안전처,160g(,롤링핀,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-108000000-0025,치즈빵_카스타드화이트치즈볼 (3개입),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,336,,4.44,,,,13.89,,,,,,350,,,,,,,,,,8.33,,3,식품의약품안전처,180g(,파리바게뜨,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-108000000-0026,치즈빵_카스타드화이트치즈볼 (4개입),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,338,,4.58,,,,13.75,,,,,,350,,,,,,,,,,8.33,,3,식품의약품안전처,240g(,파리바게뜨,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-108000000-0027,치즈빵_카스타드화이트치즈볼 (5개입),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,337,,4.67,,,,14.00,,,,,,363,,,,,,,,,,8.33,,3,식품의약품안전처,300g(,파리바게뜨,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-106000000-0006,츄러스_츄러스,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02106,츄러스,0210600,해당없음,021060000,해당없음,00,해당없음,100g,355,,5.00,,,,11.25,,,,,,330,,,,,,,,,,1.25,,3,식품의약품안전처,80g(o,스트릿츄러스,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-106000000-0007,츄러스_치즈스틱츄,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02106,츄러스,0210600,해당없음,021060000,해당없음,00,해당없음,100g,367,,5.14,,,,13.71,,,,,,354,,,,,,,,,,1.71,,3,식품의약품안전처,175g(,스트릿츄러스,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-106000000-0008,츄러스_치즈츄러스,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02106,츄러스,0210600,해당없음,021060000,해당없음,00,해당없음,100g,355,,5.00,,,,11.25,,,,,,363,,,,,,,,,,1.50,,3,식품의약품안전처,80g(o,스트릿츄러스,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-106000000-0009,츄러스_케이준츄라이,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02106,츄러스,0210600,해당없음,021060000,해당없음,00,해당없음,100g,478,,6.11,,,,8.33,,,,,,774,,,,,,,,,,1.89,,3,식품의약품안전처,180g(,스트릿츄러스,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-107000000-0001,치아바타_갈릭 고르곤 치아바타,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02107,치아바타,0210700,해당없음,021070000,해당없음,00,해당없음,100g,264,,13.78,,,,7.11,,,,,,308,,,,,,,,,,3.11,,3,식품의약품안전처,225g(,롤링핀,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-107000000-0002,치아바타_감자치아바타,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02107,치아바타,0210700,해당없음,021070000,해당없음,00,해당없음,100g,233,,9.17,,,,2.50,,,,,,120,,,,,,,,,,2.50,,3,식품의약품안전처,120g(,롤링핀,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-107000000-0003,치아바타_미니치아바타,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02107,치아바타,0210700,해당없음,021070000,해당없음,00,해당없음,100g,278,,10.00,,,,4.00,,,,,,700,,,,,,,,,,0.00,,3,식품의약품안전처,50g(o,따삐오,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-107000000-0004,치아바타_시금치 치아바타,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02107,치아바타,0210700,해당없음,021070000,해당없음,00,해당없음,100g,223,,8.65,,,,4.86,,,,,,315,,,,,,,,,,2.16,,3,식품의약품안전처,185g(,롤링핀,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-107000000-0005,치아바타_올리브치아바타,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02107,치아바타,0210700,해당없음,021070000,해당없음,00,해당없음,100g,243,,2.50,,,,0.83,,,,,,346,,,,,,,,,,1.67,,3,식품의약품안전처,120g(,롤링핀,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-107000000-0006,치아바타_콘치즈 치아바타,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02107,치아바타,0210700,해당없음,021070000,해당없음,00,해당없음,100g,285,,8.33,,,,2.22,,,,,,424,,,,,,,,,,2.78,,3,식품의약품안전처,180g(,롤링핀,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-107000000-0007,치아바타_페페로니 치아바타,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02107,치아바타,0210700,해당없음,021070000,해당없음,00,해당없음,100g,243,,10.00,,,,3.91,,,,,,377,,,,,,,,,,3.04,,3,식품의약품안전처,230g(,롤링핀,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-108000000-0001,치즈빵_깨알치즈감자볼,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,345,,5.45,,,,7.27,,,,,,309,,,,,,,,,,8.00,,3,식품의약품안전처,55g(o,뚜레쥬르,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-108000000-0002,치즈빵_다시만난크림치즈,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,314,,9.88,,,,14.81,,,,,,309,,,,,,,,,,6.17,,3,식품의약품안전처,81g(o,따삐오,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-108000000-0003,치즈빵_달콤한고르곤졸라,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,308,,8.97,,,,11.54,,,,,,423,,,,,,,,,,8.97,,3,식품의약품안전처,78g(o,파리바게뜨,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-108000000-0004,치즈빵_동글동글순치즈,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,392,,8.49,,,,18.87,,,,,,340,,,,,,,,,,12.26,,3,식품의약품안전처,106g(,뚜레쥬르,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-108000000-0005,치즈빵_먹물퐁당감자치즈,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,373,,7.50,,,,5.83,,,,,,245,,,,,,,,,,10.83,,3,식품의약품안전처,120g(,롤링핀,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-108000000-0006,치즈빵_모짜렐라치즈볼,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,321,,10.71,,,,14.29,,,,,,532,,,,,,,,,,5.00,,3,식품의약품안전처,28g(o,송사부수제쌀고로케,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-108000000-0007,치즈빵_모찌모찌치즈스틱,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,367,,3.00,,,,6.67,,,,,,433,,,,,,,,,,3.33,,3,식품의약품안전처,30g(o,파리바게뜨,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-108000000-0008,치즈빵_미니크림치즈호두빵 (8개입),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,333,,10.00,,,,10.00,,,,,,350,,,,,,,,,,8.00,,3,식품의약품안전처,30g(o,파리바게뜨,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-103000000-0155,와플_플레인시나몬 크로플,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02103,와플,0210300,해당없음,021030000,해당없음,00,해당없음,100g,388,,6.38,,,51.06,18.09,,,,,,434,,,,,,,,,,0.00,,3,식품의약품안전처,94g(o,엔젤리너스,2,수집,2022-06-27,2023-01-05,1471000,식품의약품안전처
D202-103000000-0156,와플_플레인와플&젤라또,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02103,와플,0210300,해당없음,021030000,해당없음,00,해당없음,100g,198,,2.95,,,,8.64,,,,,,136,,,,,,,,,,4.67,,3,식품의약품안전처,685g(,카페띠아모,2,수집,2022-07-04,2023-01-05,1471000,식품의약품안전처
D202-103000000-0157,와플_플레인와플,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02103,와플,0210300,해당없음,021030000,해당없음,00,해당없음,100g,132,,5.78,,,,8.22,,,,,,489,,,,,,,,,,2.20,,3,식품의약품안전처,100g(,와플칸,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-103000000-0158,와플_플레인와플,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02103,와플,0210300,해당없음,021030000,해당없음,00,해당없음,100g,319,,2.73,,,,14.91,,,,,,131,,,,,,,,,,20.55,,3,식품의약품안전처,110g(,커피마마,2,수집,2022-07-07,2023-01-05,1471000,식품의약품안전처
D202-103000000-0159,와플_플레인크로플,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02103,와플,0210300,해당없음,021030000,해당없음,00,해당없음,100g,435,,8.62,,,,12.24,,,,,,435,,,,,,,,,,14.48,,3,식품의약품안전처,58g(o,메가커피,2,수집,2022-07-06,2023-01-05,1471000,식품의약품안전처
D202-103000000-0160,와플_플레인크로플,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02103,와플,0210300,해당없음,021030000,해당없음,00,해당없음,100g,439,,8.93,,,,7.14,,,,,,450,,,,,,,,,,14.29,,3,식품의약품안전처,56g(o,요거프레소,2,수집,2022-07-04,2023-01-05,1471000,식품의약품안전처
